[09-20 20:17:05] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Responsive-2.2.1/js/responsive.bootstrap4.js
[09-20 20:17:06] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Responsive-2.2.1/js/responsive.bootstrap4.min.js
[09-20 20:17:06] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Responsive-2.2.1/js/responsive.foundation.js
[09-20 20:17:06] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Responsive-2.2.1/js/responsive.foundation.min.js
[09-20 20:17:06] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Responsive-2.2.1/js/responsive.jqueryui.js
[09-20 20:17:07] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Responsive-2.2.1/js/responsive.jqueryui.min.js
[09-20 20:17:07] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Responsive-2.2.1/js/responsive.semanticui.js
[09-20 20:17:07] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Responsive-2.2.1/js/responsive.semanticui.min.js
[09-20 20:17:08] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.bootstrap.css
[09-20 20:17:08] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.bootstrap.min.css
[09-20 20:17:08] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.bootstrap4.css
[09-20 20:17:08] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.bootstrap4.min.css
[09-20 20:17:09] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.dataTables.css
[09-20 20:17:09] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.dataTables.min.css
[09-20 20:17:09] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.foundation.css
[09-20 20:17:10] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.foundation.min.css
[09-20 20:17:10] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.jqueryui.css
[09-20 20:17:10] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.jqueryui.min.css
[09-20 20:17:10] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.semanticui.css
[09-20 20:17:11] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/css/rowReorder.semanticui.min.css
[09-20 20:17:11] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/js/dataTables.rowReorder.js
[09-20 20:17:12] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/RowReorder-1.2.3/js/dataTables.rowReorder.min.js
[09-20 20:17:12] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.bootstrap.css
[09-20 20:17:12] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.bootstrap.min.css
[09-20 20:17:12] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.bootstrap4.css
[09-20 20:17:13] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.bootstrap4.min.css
[09-20 20:17:13] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.dataTables.css
[09-20 20:17:13] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.dataTables.min.css
[09-20 20:17:14] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.foundation.css
[09-20 20:17:14] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.foundation.min.css
[09-20 20:17:14] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.jqueryui.css
[09-20 20:17:15] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.jqueryui.min.css
[09-20 20:17:15] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.semanticui.css
[09-20 20:17:15] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/css/scroller.semanticui.min.css
[09-20 20:17:16] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/js/dataTables.scroller.js
[09-20 20:17:16] [info] local ➞ remote /opt/lampp/htdocs/weprep/dataTables/Scroller-1.4.4/js/dataTables.scroller.min.js
[09-20 21:56:12] [info] [file-save] /opt/lampp/htdocs/weprep/core/views/selling.view.php
[09-20 21:56:13] [info] local ➞ remote /opt/lampp/htdocs/weprep/core/views/selling.view.php
